"Key","Event-Id","Investigation_Type","Event_Date","Country","Airport_Code","Injury_Severity","Aircraft_Damage","airport_id","airport","city","state","lat","long"
36857,"20001205X00384","Accident","1999-03-17","United States","EWR","Non-Fatal",NULL,"EWR","Newark Intl","Newark","NJ","40.69249722","-74.16866056"
36889,"20001205X00258","Accident","1999-03-12","United States","TYS","Non-Fatal","Substantial","TYS","McGhee-Tyson","Knoxville","TN","35.81248722","-83.99285583"
36894,"20001205X00273","Accident","1999-03-11","United States","DTW","Fatal(1)","Destroyed","DTW","Detroit Metropolitan-Wayne County","Detroit","MI","42.21205889","-83.34883583"
36901,"20001205X00382","Accident","1999-03-09","United States","RIC","Non-Fatal","Substantial","RIC","Richmond International","Richmond","VA","37.50516667","-77.31966667"
36903,"20001205X00390","Accident","1999-03-08","United States","OTH","Fatal(2)","Substantial","OTH","North Bend Muni","North Bend","OR","43.41713889","-124.2460278"
36906,"20001205X00339","Accident","1999-03-07","United States","IYK","Non-Fatal","Substantial","IYK","Inyokern","Inyokern","CA","35.65884306","-117.8295122"
36916,"20001205X00305","Accident","1999-03-05","United States","DEN","Non-Fatal","Minor","DEN","Denver Intl","Denver","CO","39.85840806","-104.6670019"
36917,"20001205X00305","Accident","1999-03-05","United States","DEN","Non-Fatal","Substantial","DEN","Denver Intl","Denver","CO","39.85840806","-104.6670019"
36922,"20001205X00272","Accident","1999-03-04","United States","MCI","Non-Fatal","Substantial","MCI","Kansas City International","Kansas City","MO","39.29760528","-94.71390556"
36959,"20001205X00218","Accident","1999-02-25","United States","MLB","Non-Fatal","Substantial","MLB","Melbourne International ","Melbourne","FL","28.10275","-80.64580556"
36962,"20001205X00234","Accident","1999-02-22","United States","CVG","Non-Fatal","Substantial","CVG","Cincinnati Northern Kentucky Intl","Covington","KY","39.04614278","-84.6621725"
36963,"20001205X00153","Accident","1999-02-22","United States","TEX","Non-Fatal","Destroyed","TEX","Telluride Regional","Telluride","CO","37.95375861","-107.90848000000001"
36965,"20001205X00233","Accident","1999-02-21","United States","IAD","Fatal(1)",NULL,"IAD","Washington Dulles International","Chantilly","VA","38.94453194","-77.45580972"
36987,"20001205X00227","Incident","1999-02-16","United States","CMH","Incident","Minor","CMH","Port Columbus Intl","Columbus","OH","39.99798528","-82.89188278"
36989,"20001205X00152","Accident","1999-02-16","United States","COS","Non-Fatal","Substantial","COS","City of Colorado Springs Muni","Colorado Springs","CO","38.80580556","-104.70025"
37000,"20001205X00165","Accident","1999-02-14","United States","BTR","Non-Fatal","Substantial","BTR","Baton Rouge Metropolitan, Ryan ","Baton Rouge","LA","30.53316083","-91.14963444"
37004,"20001205X00164","Accident","1999-02-13","United States","AEX","Non-Fatal","Substantial","AEX","Alexandria International","Alexandria","LA","31.32737167","-92.54855611"
37026,"20001205X00131","Accident","1999-02-08","United States","MKE","Non-Fatal","Substantial","MKE","General Mitchell International","Milwaukee","WI","42.94722222","-87.89658333"
37028,"20001205X00124","Accident","1999-02-08","United States","RDU","Non-Fatal",NULL,"RDU","Raleigh-Durham International","Raleigh","NC","35.87763889","-78.78747222"
37039,"20001205X00226","Incident","1999-02-05","United States","LEX","Incident","Minor","LEX","Blue Grass ","Lexington","KY","38.03697222","-84.60538889"
37052,"20001205X00204","Accident","1999-02-02","United States","MCO","Non-Fatal","Destroyed","MCO","Orlando International","Orlando","FL","28.42888889","-81.31602778"
37055,"20001205X00148","Accident","1999-02-02","United States","COD","Non-Fatal","Substantial","COD","Yellowstone Regional","Cody","WY","44.52019417","-109.02379609999998"
37074,"20001204X00035","Accident","1999-01-28","United States","MDW","Non-Fatal","Substantial","MDW","Chicago Midway","Chicago","IL","41.7859825","-87.75242444"
37081,"20001204X00094","Accident","1999-01-25","United States","PIE","Non-Fatal","Substantial","PIE","St. Petersburg-Clearwater International","St. Petersburg","FL","27.91076333","-82.68743944"
37090,"20001204X00106","Accident","1999-01-22","United States","CMH","Non-Fatal","Substantial","CMH","Port Columbus Intl","Columbus","OH","39.99798528","-82.89188278"
37125,"20001204X00109","Accident","1999-01-13","United States","LGA","Non-Fatal",NULL,"LGA","LaGuardia","New York","NY","40.77724306","-73.87260917"
37127,"20001204X00013","Accident","1999-01-13","United States","FLL","Non-Fatal","Substantial","FLL","Fort Lauderdale-Hollywood Int'l","Ft. Lauderdale","FL","26.07258333","-80.15275"
37134,"20001204X00077","Accident","1999-01-10","United States","TUS","Non-Fatal","Substantial","TUS","Tucson International","Tucson","AZ","32.11608333","-110.94102779999999"
37140,"20001204X00113","Accident","1999-01-08","United States","PDX","Fatal(2)","Destroyed","PDX","Portland Intl","Portland","OR","45.58872222","-122.5975"
37141,"20001204X00103","Accident","1999-01-08","United States","ABE","Non-Fatal","Substantial","ABE","Lehigh Valley International","Allentown","PA","40.65236278","-75.44040167"
37159,"20001204X00075","Accident","1999-01-03","United States","SBA","Non-Fatal","Substantial","SBA","Santa Barbara Municipal","Santa Barbara","CA","34.42621194","-119.8403733"
37169,"20001211X11612","Accident","1998-12-31","United States","FLL","Non-Fatal","Substantial","FLL","Fort Lauderdale-Hollywood Int'l","Ft. Lauderdale","FL","26.07258333","-80.15275"
37180,"20001211X11533","Accident","1998-12-30","United States","EAU","Non-Fatal","Substantial","EAU","Chippewa Valley Regional","Eau Claire","WI","44.86525722","-91.48507194"
37199,"20001211X11566","Accident","1998-12-26","United States","DFW","Non-Fatal",NULL,"DFW","Dallas-Fort Worth International","Dallas-Fort Worth","TX","32.89595056","-97.0372"
37200,"20001211X11555","Accident","1998-12-26","United States","MAF","Fatal(3)","Destroyed","MAF","Midland International","Midland","TX","31.94252778","-102.20191390000001"
37201,"20001211X11532","Accident","1998-12-26","United States","ATW","Non-Fatal","Substantial","ATW","Outagamie County Regional","Appleton","WI","44.25740806","-88.51947556"
37202,"20001211X11637","Accident","1998-12-25","United States","BLI","Non-Fatal","Substantial","BLI","Bellingham Intl","Bellingham","WA","48.79275","-122.53752779999999"
37212,"20001211X11549","Accident","1998-12-21","United States","DEN","Non-Fatal","Substantial","DEN","Denver Intl","Denver","CO","39.85840806","-104.6670019"
37217,"20001211X11604","Accident","1998-12-19","United States","PIE","Non-Fatal","Substantial","PIE","St. Petersburg-Clearwater International","St. Petersburg","FL","27.91076333","-82.68743944"
37229,"20001211X11573","Accident","1998-12-17","United States","LAX","Non-Fatal","Substantial","LAX","Los Angeles International","Los Angeles","CA","33.94253611","-118.40807439999999"
37232,"20001211X11530","Accident","1998-12-17","United States","TVC","Non-Fatal","Substantial","TVC","Cherry Capital","Traverse City","MI","44.74144472","-85.582235"
37239,"20001211X11596","Incident","1998-12-15","United States","MCO","Incident","Minor","MCO","Orlando International","Orlando","FL","28.42888889","-81.31602778"
37265,"20001211X11621","Incident","1998-12-08","United States","LGA","Incident",NULL,"LGA","LaGuardia","New York","NY","40.77724306","-73.87260917"
37297,"20001211X11594","Accident","1998-12-01","United States","MIA","Non-Fatal","Substantial","MIA","Miami International","Miami","FL","25.79325","-80.29055556"
37300,"20001211X11492","Accident","1998-11-30","United States","JFK","Non-Fatal","Substantial","JFK","John F Kennedy Intl","New York","NY","40.63975111","-73.77892556"
37316,"20001211X11468","Accident","1998-11-27","United States","IYK","Non-Fatal","Substantial","IYK","Inyokern","Inyokern","CA","35.65884306","-117.8295122"
37317,"20001211X11434","Accident","1998-11-27","United States","AUS","Non-Fatal","Substantial","AUS","Austin-Bergstrom International","Austin","TX","30.19453278","-97.66987194"
37327,"20001211X11394","Accident","1998-11-26","United States","EVV","Non-Fatal","Substantial","EVV","Evansville Regional","Evansville","IN","38.03799139","-87.53062667"
37366,"20001211X11425","Accident","1998-11-17","United States","MLU","Non-Fatal","Substantial","MLU","Monroe Regional","Monroe","LA","32.51086556","-92.03768778"
37382,"20001211X11358","Accident","1998-11-14","United States","DAB","Fatal(1)","Substantial","DAB","Daytona Beach International","Daytona Beach","FL","29.17991667","-81.05805556"
37392,"20001211X11500","Accident","1998-11-11","United States","PDX","Non-Fatal","Substantial","PDX","Portland Intl","Portland","OR","45.58872222","-122.5975"
37401,"20001211X11459","Accident","1998-11-10","United States","SBA","Non-Fatal","Substantial","SBA","Santa Barbara Municipal","Santa Barbara","CA","34.42621194","-119.8403733"
37404,"20001211X11439","Accident","1998-11-09","United States","BWI","Non-Fatal","Substantial","BWI","Baltimore-Washington International","Baltimore","MD","39.17540167","-76.66819833"
37411,"20001211X11362","Incident","1998-11-08","United States","ATL","Incident","Minor","ATL","William B Hartsfield-Atlanta Intl","Atlanta","GA","33.64044444","-84.42694444"
37413,"20001211X11472","Accident","1998-11-07","United States","CHA","Non-Fatal","Substantial","CHA","Lovell ","Chattanooga","TN","35.03526833","-85.20378778"
37418,"20001211X11488","Incident","1998-11-06","United States","EWR","Incident","Minor","EWR","Newark Intl","Newark","NJ","40.69249722","-74.16866056"
37430,"20001211X11453","Accident","1998-11-04","United States","MMH","Non-Fatal","Substantial","MMH","Mammoth Yosemite","Mammoth Lakes","CA","37.62404861","-118.8377722"
37435,"20001211X11489","Accident","1998-11-03","United States","CVG","Non-Fatal","Minor","CVG","Cincinnati Northern Kentucky Intl","Covington","KY","39.04614278","-84.6621725"
37436,"20001211X11475","Accident","1998-11-03","United States","MEM","Fatal(1)","Minor","MEM","Memphis International","Memphis","TN","35.04241667","-89.97666667"
37443,"20001211X11451","Accident","1998-11-02","United States","TUS","Non-Fatal","Substantial","TUS","Tucson International","Tucson","AZ","32.11608333","-110.94102779999999"
37447,"20001211X11399","Accident","1998-11-01","United States","ATL","Non-Fatal","Substantial","ATL","William B Hartsfield-Atlanta Intl","Atlanta","GA","33.64044444","-84.42694444"
37501,"20001211X11350","Accident","1998-10-20","United States","BIL","Non-Fatal","Substantial","BIL","Billings Logan Intl","Billings","MT","45.8076625","-108.54286110000001"
37506,"20001211X11316","Accident","1998-10-19","United States","JAN","Non-Fatal","Substantial","JAN","Jackson International","Jackson","MS","32.31116667","-90.07588889"
37523,"20001211X11307","Accident","1998-10-14","United States","MEI","Non-Fatal","Substantial","MEI","Key ","Meridian","MS","32.33313333","-88.75120556"
37540,"20001211X11341","Accident","1998-10-11","United States","CVG","Non-Fatal","Substantial","CVG","Cincinnati Northern Kentucky Intl","Covington","KY","39.04614278","-84.6621725"
37542,"20001211X11287","Accident","1998-10-11","United States","OAK","Non-Fatal","Substantial","OAK","Metropolitan Oakland International","Oakland","CA","37.72129083","-122.22071670000001"
37573,"20001211X11298","Accident","1998-10-07","United States","MIA","Non-Fatal","Substantial","MIA","Miami International","Miami","FL","25.79325","-80.29055556"
37584,"20001211X11231","Accident","1998-10-05","United States","ABQ","Fatal(1)","Destroyed","ABQ","Albuquerque International","Albuquerque","NM","35.04022222","-106.6091944"
37641,"20001211X11177","Accident","1998-09-27","United States","MFR","Non-Fatal","Substantial","MFR","Rogue Valley International","Medford","OR","42.37422778","-122.8734978"
37642,"20001211X11159","Accident","1998-09-27","United States","ISP","Non-Fatal","Minor","ISP","Long Island - MacArthur","Islip","NY","40.7952425","-73.10021194"
37695,"20001211X11109","Accident","1998-09-20","United States","LGB","Non-Fatal","Substantial","LGB","Long Beach (Daugherty )","Long Beach","CA","33.81772222","-118.1516111"
37727,"20001211X11118","Accident","1998-09-17","United States","RNO","Non-Fatal","Substantial","RNO","Reno/Tahoe International","Reno","NV","39.49857611","-119.76806470000001"
37730,"20001211X11023","Accident","1998-09-17","United States","ORD","Non-Fatal",NULL,"ORD","Chicago O'Hare International","Chicago","IL","41.979595","-87.90446417"
37738,"20001211X11020","Accident","1998-09-16","United States","GRB","Non-Fatal","Substantial","GRB","Austin Straubel International","Green Bay","WI","44.48507333","-88.12959000000001"
37780,"20001211X11097","Accident","1998-09-09","United States","SJC","Non-Fatal","Substantial","SJC","San Jose International","San Jose","CA","37.36186194","-121.92900890000001"
37797,"20001211X11123","Accident","1998-09-06","United States","DAB","Fatal(1)","Destroyed","DAB","Daytona Beach International","Daytona Beach","FL","29.17991667","-81.05805556"
37822,"20001211X11147","Accident","1998-09-02","United States","PHL","Non-Fatal","Substantial","PHL","Philadelphia Intl","Philadelphia","PA","39.87195278","-75.24114083"
37826,"20001211X11049","Accident","1998-09-02","United States","MFE","Non-Fatal","Substantial","MFE","McAllen Miller International","McAllen","TX","26.17583333","-98.23861111"
37836,"20001211X10927","Accident","1998-08-31","United States","DAB","Non-Fatal","Substantial","DAB","Daytona Beach International","Daytona Beach","FL","29.17991667","-81.05805556"
37838,"20001211X10824","Accident","1998-08-31","United States","JFK","Non-Fatal","Substantial","JFK","John F Kennedy Intl","New York","NY","40.63975111","-73.77892556"
37850,"20001211X10883","Accident","1998-08-29","United States","DAY","Non-Fatal","Substantial","DAY","James M Cox Dayton Intl","Dayton","OH","39.90237583","-84.219375"
37859,"20001211X10835","Accident","1998-08-28","United States","ELP","Non-Fatal","Substantial","ELP","El Paso International","El Paso","TX","31.80666667","-106.37780559999999"
37909,"20001211X10832","Accident","1998-08-19","United States","DEN","Non-Fatal","Substantial","DEN","Denver Intl","Denver","CO","39.85840806","-104.6670019"
37914,"20001211X10902","Accident","1998-08-18","United States","TUS","Non-Fatal","Destroyed","TUS","Tucson International","Tucson","AZ","32.11608333","-110.94102779999999"
37923,"20001211X10838","Incident","1998-08-17","United States","DEN","Incident","Minor","DEN","Denver Intl","Denver","CO","39.85840806","-104.6670019"
37950,"20001211X10818","Accident","1998-08-15","United States","TVC","Non-Fatal","Substantial","TVC","Cherry Capital","Traverse City","MI","44.74144472","-85.582235"
